0,1,0.010101,1.05332,0.020202,1.10639,0.030303,1.15895,0.040404,1.21074,0.0505051,1.26153,0.0606061,1.31106,0.0707071,1.35909,0.0808081,1.40539,0.0909091,1.44973,0.10101,1.4919,0.111111,1.53168,0.121212,1.56887,0.131313,1.60328,0.141414,1.63473,0.151515,1.66306,0.161616,1.68811,0.171717,1.70974,0.181818,1.72781,0.191919,1.74223,0.20202,1.75288,0.212121,1.75969,0.222222,1.76259,0.232323,1.76152,0.242424,1.75644,0.252525,1.74735,0.262626,1.73423,0.272727,1.71709,0.282828,1.69597,0.292929,1.67091,0.30303,1.64197,0.313131,1.60922,0.323232,1.57276,0.333333,1.53269,0.343434,1.48914,0.353535,1.44223,0.363636,1.39211,0.373737,1.33896,0.383838,1.28293,0.393939,1.22422,0.40404,1.16302,0.414141,1.09954,0.424242,1.03398,0.434343,0.966587,0.444444,0.897576,0.454545,0.827187,0.464646,0.755664,0.474747,0.683254,0.484848,0.610208,0.494949,0.536778,0.505051,0.463222,0.515152,0.389792,0.525253,0.316746,0.535354,0.244336,0.545455,0.172813,0.555556,0.102424,0.565657,0.0334129,0.575758,-0.0339841,0.585859,-0.099536,0.59596,-0.163019,0.606061,-0.22422,0.616162,-0.282931,0.626263,-0.338957,0.636364,-0.392113,0.646465,-0.442226,0.656566,-0.489136,0.666667,-0.532692,0.676768,-0.572761,0.686869,-0.609223,0.69697,-0.641971,0.707071,-0.670913,0.717172,-0.695974,0.727273,-0.717094,0.737374,-0.734229,0.747475,-0.747349,0.757576,-0.756443,0.767677,-0.761515,0.777778,-0.762586,0.787879,-0.75969,0.79798,-0.752882,0.808081,-0.742229,0.818182,-0.727814,0.828283,-0.709736,0.838384,-0.688109,0.848485,-0.663061,0.858586,-0.634732,0.868687,-0.603279,0.878788,-0.568867,0.888889,-0.531676,0.89899,-0.491898,0.909091,-0.449732,0.919192,-0.405389,0.929293,-0.359088,0.939394,-0.311056,0.949495,-0.261528,0.959596,-0.210744,0.969697,-0.158948,0.979798,-0.10639,0.989899,-0.0533229,1,-2.44921e-16
0,1,0.010101,1.0532,0.020202,1.10614,0.030303,1.15857,0.040404,1.21024,0.0505051,1.2609,0.0606061,1.31031,0.0707071,1.35822,0.0808081,1.40441,0.0909091,1.44864,0.10101,1.4907,0.111111,1.53038,0.121212,1.56748,0.131313,1.6018,0.141414,1.63317,0.151515,1.66142,0.161616,1.6864,0.171717,1.70796,0.181818,1.72598,0.191919,1.74035,0.20202,1.75096,0.212121,1.75773,0.222222,1.7606,0.232323,1.75951,0.242424,1.75443,0.252525,1.74534,0.262626,1.73222,0.272727,1.7151,0.282828,1.694,0.292929,1.66897,0.30303,1.64007,0.313131,1.60737,0.323232,1.57096,0.333333,1.53095,0.343434,1.48746,0.353535,1.44062,0.363636,1.39059,0.373737,1.33752,0.383838,1.28159,0.393939,1.22298,0.40404,1.16188,0.414141,1.0985,0.424242,1.03306,0.434343,0.96578,0.444444,0.896887,0.454545,0.82662,0.464646,0.755221,0.474747,0.682936,0.484848,0.610016,0.494949,0.536715,0.505051,0.463285,0.515152,0.389984,0.525253,0.317064,0.535354,0.244779,0.545455,0.17338,0.555556,0.103113,0.565657,0.0342201,0.575758,-0.0330615,0.585859,-0.0985018,0.59596,-0.161878,0.606061,-0.222975,0.616162,-0.281588,0.626263,-0.337522,0.636364,-0.390592,0.646465,-0.440624,0.656566,-0.487459,0.666667,-0.530948,0.676768,-0.570958,0.686869,-0.607366,0.69697,-0.640068,0.707071,-0.668972,0.717172,-0.694004,0.727273,-0.715101,0.737374,-0.732222,0.747475,-0.745336,0.757576,-0.754432,0.767677,-0.759514,0.777778,-0.760603,0.787879,-0.757734,0.79798,-0.75096,0.808081,-0.740348,0.818182,-0.725982,0.828283,-0.707962,0.838384,-0.686398,0.848485,-0.661421,0.858586,-0.63317,0.868687,-0.6018,0.878788,-0.567478,0.888889,-0.530382,0.89899,-0.490704,0.909091,-0.448643,0.919192,-0.40441,0.929293,-0.358223,0.939394,-0.310308,0.949495,-0.2609,0.959596,-0.210238,0.969697,-0.158567,0.979798,-0.106136,0.989899,-0.0531952,1,0
0,1,0.010101,1.05307,0.020202,1.10588,0.030303,1.15819,0.040404,1.20973,0.0505051,1.26027,0.0606061,1.30956,0.0707071,1.35736,0.0808081,1.40343,0.0909091,1.44756,0.10101,1.48951,0.111111,1.52909,0.121212,1.56609,0.131313,1.60032,0.141414,1.63161,0.151515,1.65978,0.161616,1.68469,0.171717,1.70619,0.181818,1.72415,0.191919,1.73847,0.20202,1.74904,0.212121,1.75578,0.222222,1.75862,0.232323,1.75752,0.242424,1.75243,0.252525,1.74333,0.262626,1.73022,0.272727,1.71311,0.282828,1.69204,0.292929,1.66704,0.30303,1.63817,0.313131,1.60551,0.323232,1.56916,0.333333,1.52921,0.343434,1.48579,0.353535,1.43903,0.363636,1.38907,0.373737,1.33609,0.383838,1.28025,0.393939,1.22173,0.40404,1.16074,0.414141,1.09747,0.424242,1.03214,0.434343,0.964974,0.444444,0.8962,0.454545,0.826054,0.464646,0.754778,0.474747,0.682618,0.484848,0.609825,0.494949,0.536651,0.505051,0.463349,0.515152,0.390175,0.525253,0.317382,0.535354,0.245222,0.545455,0.173946,0.555556,0.1038,0.565657,0.0350257,0.575758,-0.0321408,0.585859,-0.0974697,0.59596,-0.160738,0.606061,-0.221733,0.616162,-0.280248,0.626263,-0.33609,0.636364,-0.389073,0.646465,-0.439025,0.656566,-0.485786,0.666667,-0.529208,0.676768,-0.569157,0.686869,-0.605513,0.69697,-0.638169,0.707071,-0.667036,0.717172,-0.692037,0.727273,-0.713113,0.737374,-0.730219,0.747475,-0.743327,0.757576,-0.752425,0.767677,-0.757517,0.777778,-0.758624,0.787879,-0.755781,0.79798,-0.749041,0.808081,-0.738471,0.818182,-0.724155,0.828283,-0.70619,0.838384,-0.684691,0.848485,-0.659784,0.858586,-0.63161,0.868687,-0.600324,0.878788,-0.566091,0.888889,-0.529091,0.89899,-0.489513,0.909091,-0.447557,0.919192,-0.403433,0.929293,-0.357359,0.939394,-0.309561,0.949495,-0.260273,0.959596,-0.209734,0.969697,-0.158187,0.979798,-0.105881,0.989899,-0.0530678,1,0
0,1,0.010101,1.05294,0.020202,1.10563,0.030303,1.15781,0.040404,1.20923,0.0505051,1.25965,0.0606061,1.30882,0.0707071,1.3565,0.0808081,1.40246,0.0909091,1.44647,0.10101,1.48832,0.111111,1.5278,0.121212,1.56471,0.131313,1.59885,0.141414,1.63005,0.151515,1.65815,0.161616,1.68299,0.171717,1.70442,0.181818,1.72233,0.191919,1.7366,0.20202,1.74713,0.212121,1.75383,0.222222,1.75665,0.232323,1.75552,0.242424,1.75042,0.252525,1.74132,0.262626,1.72822,0.272727,1.71113,0.282828,1.69007,0.292929,1.6651,0.30303,1.63627,0.313131,1.60366,0.323232,1.56736,0.333333,1.52747,0.343434,1.48412,0.353535,1.43743,0.363636,1.38756,0.373737,1.33466,0.383838,1.27891,0.393939,1.22049,0.40404,1.1596,0.414141,1.09644,0.424242,1.03122,0.434343,0.96417,0.444444,0.895514,0.454545,0.825489,0.464646,0.754336,0.474747,0.682302,0.484848,0.609635,0.494949,0.536587,0.505051,0.463413,0.515152,0.390365,0.525253,0.317698,0.535354,0.245664,0.545455,0.174511,0.555556,0.104486,0.565657,0.0358296,0.575758,-0.031222,0.585859,-0.0964396,0.59596,-0.159601,0.606061,-0.220493,0.616162,-0.278911,0.626263,-0.334661,0.636364,-0.387558,0.646465,-0.43743,0.656566,-0.484117,0.666667,-0.527472,0.676768,-0.567361,0.686869,-0.603663,0.69697,-0.636274,0.707071,-0.665103,0.717172,-0.690074,0.727273,-0.711128,0.737374,-0.72822,0.747475,-0.741322,0.757576,-0.750422,0.767677,-0.755525,0.777778,-0.756649,0.787879,-0.753832,0.79798,-0.747126,0.808081,-0.736598,0.818182,-0.722331,0.828283,-0.704423,0.838384,-0.682987,0.848485,-0.658151,0.858586,-0.630054,0.868687,-0.598851,0.878788,-0.564707,0.888889,-0.527802,0.89899,-0.488324,0.909091,-0.446473,0.919192,-0.402458,0.929293,-0.356497,0.939394,-0.308816,0.949495,-0.259648,0.959596,-0.20923,0.969697,-0.157807,0.979798,-0.105627,0.989899,-0.0529406,1,0
0,1,0.010101,1.05281,0.020202,1.10537,0.030303,1.15743,0.040404,1.20873,0.0505051,1.25902,0.0606061,1.30807,0.0707071,1.35564,0.0808081,1.40148,0.0909091,1.44539,0.10101,1.48714,0.111111,1.52652,0.121212,1.56333,0.131313,1.59738,0.141414,1.6285,0.151515,1.65652,0.161616,1.68129,0.171717,1.70266,0.181818,1.72051,0.191919,1.73473,0.20202,1.74522,0.212121,1.75189,0.222222,1.75468,0.232323,1.75354,0.242424,1.74842,0.252525,1.73932,0.262626,1.72622,0.272727,1.70915,0.282828,1.68812,0.292929,1.66317,0.30303,1.63438,0.313131,1.60182,0.323232,1.56557,0.333333,1.52574,0.343434,1.48245,0.353535,1.43584,0.363636,1.38605,0.373737,1.33323,0.383838,1.27758,0.393939,1.21926,0.40404,1.15847,0.414141,1.09541,0.424242,1.0303,0.434343,0.963368,0.444444,0.89483,0.454545,0.824925,0.464646,0.753895,0.474747,0.681985,0.484848,0.609444,0.494949,0.536524,0.505051,0.463476,0.515152,0.390556,0.525253,0.318015,0.535354,0.246105,0.545455,0.175075,0.555556,0.10517,0.565657,0.036632,0.575758,-0.030305,0.585859,-0.0954117,0.59596,-0.158467,0.606061,-0.219256,0.616162,-0.277577,0.626263,-0.333235,0.636364,-0.386045,0.646465,-0.435837,0.656566,-0.482451,0.666667,-0.525739,0.676768,-0.565568,0.686869,-0.601817,0.69697,-0.634383,0.707071,-0.663174,0.717172,-0.688115,0.727273,-0.709147,0.737374,-0.726225,0.747475,-0.739321,0.757576,-0.748423,0.767677,-0.753536,0.777778,-0.754679,0.787879,-0.751888,0.79798,-0.745215,0.808081,-0.734728,0.818182,-0.72051,0.828283,-0.702659,0.838384,-0.681287,0.848485,-0.656521,0.858586,-0.628501,0.868687,-0.597381,0.878788,-0.563326,0.888889,-0.526516,0.89899,-0.487137,0.909091,-0.445391,0.919192,-0.401485,0.929293,-0.355637,0.939394,-0.308072,0.949495,-0.259023,0.959596,-0.208727,0.969697,-0.157429,0.979798,-0.105374,0.989899,-0.0528137,1,0
0,1,0.010101,1.05269,0.020202,1.10512,0.030303,1.15705,0.040404,1.20823,0.0505051,1.2584,0.0606061,1.30733,0.0707071,1.35478,0.0808081,1.40051,0.0909091,1.44431,0.10101,1.48595,0.111111,1.52523,0.121212,1.56195,0.131313,1.59591,0.141414,1.62695,0.151515,1.65489,0.161616,1.67959,0.171717,1.7009,0.181818,1.71869,0.191919,1.73286,0.20202,1.74331,0.212121,1.74995,0.222222,1.75271,0.232323,1.75155,0.242424,1.74643,0.252525,1.73732,0.262626,1.72423,0.272727,1.70717,0.282828,1.68616,0.292929,1.66125,0.30303,1.6325,0.313131,1.59998,0.323232,1.56378,0.333333,1.52401,0.343434,1.48079,0.353535,1.43425,0.363636,1.38454,0.373737,1.33181,0.383838,1.27625,0.393939,1.21802,0.40404,1.15733,0.414141,1.09439,0.424242,1.02939,0.434343,0.962567,0.444444,0.894147,0.454545,0.824362,0.464646,0.753455,0.474747,0.68167,0.484848,0.609255,0.494949,0.53646,0.505051,0.46354,0.515152,0.390745,0.525253,0.31833,0.535354,0.246545,0.545455,0.175638,0.555556,0.105853,0.565657,0.0374327,0.575758,-0.0293898,0.585859,-0.0943858,0.59596,-0.157334,0.606061,-0.218022,0.616162,-0.276245,0.626263,-0.331811,0.636364,-0.384536,0.646465,-0.434248,0.656566,-0.480788,0.666667,-0.524009,0.676768,-0.563778,0.686869,-0.599975,0.69697,-0.632496,0.707071,-0.661249,0.717172,-0.686161,0.727273,-0.70717,0.737374,-0.724234,0.747475,-0.737324,0.757576,-0.746428,0.767677,-0.751551,0.777778,-0.752712,0.787879,-0.749947,0.79798,-0.743308,0.808081,-0.732863,0.818182,-0.718694,0.828283,-0.700899,0.838384,-0.67959,0.848485,-0.654894,0.858586,-0.626951,0.868687,-0.595913,0.878788,-0.561948,0.888889,-0.525232,0.89899,-0.485953,0.909091,-0.444311,0.919192,-0.400514,0.929293,-0.354779,0.939394,-0.30733,0.949495,-0.2584,0.959596,-0.208226,0.969697,-0.157051,0.979798,-0.105121,0.989899,-0.052687,1,0
0,1,0.010101,1.05256,0.020202,1.10487,0.030303,1.15667,0.040404,1.20773,0.0505051,1.25778,0.0606061,1.30659,0.0707071,1.35392,0.0808081,1.39954,0.0909091,1.44323,0.10101,1.48477,0.111111,1.52395,0.121212,1.56057,0.131313,1.59445,0.141414,1.6254,0.151515,1.65327,0.161616,1.6779,0.171717,1.69914,0.181818,1.71688,0.191919,1.731,0.20202,1.7414,0.212121,1.74801,0.222222,1.75075,0.232323,1.74957,0.242424,1.74444,0.252525,1.73533,0.262626,1.72225,0.272727,1.7052,0.282828,1.68421,0.292929,1.65933,0.30303,1.63061,0.313131,1.59814,0.323232,1.56199,0.333333,1.52228,0.343434,1.47913,0.353535,1.43266,0.363636,1.38303,0.373737,1.33039,0.383838,1.27492,0.393939,1.21679,0.40404,1.1562,0.414141,1.09336,0.424242,1.02848,0.434343,0.961768,0.444444,0.893465,0.454545,0.823801,0.464646,0.753016,0.474747,0.681355,0.484848,0.609065,0.494949,0.536397,0.505051,0.463603,0.515152,0.390935,0.525253,0.318645,0.535354,0.246984,0.545455,0.176199,0.555556,0.106535,0.565657,0.0382318,0.575758,-0.0284765,0.585859,-0.0933619,0.59596,-0.156204,0.606061,-0.21679,0.616162,-0.274917,0.626263,-0.330391,0.636364,-0.38303,0.646465,-0.432662,0.656566,-0.479129,0.666667,-0.522283,0.676768,-0.561992,0.686869,-0.598137,0.69697,-0.630612,0.707071,-0.659328,0.717172,-0.68421,0.727273,-0.705197,0.737374,-0.722247,0.747475,-0.735331,0.757576,-0.744437,0.767677,-0.74957,0.777778,-0.750749,0.787879,-0.74801,0.79798,-0.741405,0.808081,-0.731001,0.818182,-0.716881,0.828283,-0.699142,0.838384,-0.677896,0.848485,-0.65327,0.858586,-0.625404,0.868687,-0.594449,0.878788,-0.560573,0.888889,-0.523951,0.89899,-0.484771,0.909091,-0.443234,0.919192,-0.399545,0.929293,-0.353922,0.939394,-0.306589,0.949495,-0.257778,0.959596,-0.207725,0.969697,-0.156674,0.979798,-0.104869,0.989899,-0.0525606,1,0
0,1,0.010101,1.05243,0.020202,1.10462,0.030303,1.1563,0.040404,1.20723,0.0505051,1.25716,0.0606061,1.30585,0.0707071,1.35307,0.0808081,1.39858,0.0909091,1.44216,0.10101,1.48359,0.111111,1.52267,0.121212,1.5592,0.131313,1.59299,0.141414,1.62386,0.151515,1.65165,0.161616,1.67621,0.171717,1.69739,0.181818,1.71507,0.191919,1.72914,0.20202,1.73951,0.212121,1.74608,0.222222,1.74879,0.232323,1.74759,0.242424,1.74245,0.252525,1.73334,0.262626,1.72026,0.272727,1.70323,0.282828,1.68226,0.292929,1.65741,0.30303,1.62873,0.313131,1.5963,0.323232,1.56021,0.333333,1.52056,0.343434,1.47747,0.353535,1.43108,0.363636,1.38153,0.373737,1.32897,0.383838,1.27359,0.393939,1.21556,0.40404,1.15508,0.414141,1.09234,0.424242,1.02757,0.434343,0.960971,0.444444,0.892785,0.454545,0.82324,0.464646,0.752578,0.474747,0.681041,0.484848,0.608876,0.494949,0.536334,0.505051,0.463666,0.515152,0.391124,0.525253,0.318959,0.535354,0.247422,0.545455,0.17676,0.555556,0.107215,0.565657,0.0390293,0.575758,-0.0275651,0.585859,-0.0923402,0.59596,-0.155076,0.606061,-0.21556,0.616162,-0.27359,0.626263,-0.328973,0.636364,-0.381526,0.646465,-0.431079,0.656566,-0.477473,0.666667,-0.52056,0.676768,-0.56021,0.686869,-0.596302,0.69697,-0.628733,0.707071,-0.657411,0.717172,-0.682263,0.727273,-0.703228,0.737374,-0.720264,0.747475,-0.733342,0.757576,-0.742451,0.767677,-0.747593,0.777778,-0.74879,0.787879,-0.746077,0.79798,-0.739505,0.808081,-0.729143,0.818182,-0.715071,0.828283,-0.697388,0.838384,-0.676206,0.848485,-0.65165,0.858586,-0.62386,0.868687,-0.592988,0.878788,-0.5592,0.888889,-0.522672,0.89899,-0.483592,0.909091,-0.442158,0.919192,-0.398578,0.929293,-0.353067,0.939394,-0.30585,0.949495,-0.257157,0.959596,-0.207226,0.969697,-0.156297,0.979798,-0.104617,0.989899,-0.0524344,1,0
0,1,0.010101,1.05231,0.020202,1.10437,0.030303,1.15592,0.040404,1.20673,0.0505051,1.25654,0.0606061,1.30511,0.0707071,1.35221,0.0808081,1.39761,0.0909091,1.44108,0.10101,1.48242,0.111111,1.5214,0.121212,1.55783,0.131313,1.59153,0.141414,1.62232,0.151515,1.65003,0.161616,1.67452,0.171717,1.69564,0.181818,1.71327,0.191919,1.72729,0.20202,1.73761,0.212121,1.74415,0.222222,1.74683,0.232323,1.74562,0.242424,1.74047,0.252525,1.73136,0.262626,1.71829,0.272727,1.70126,0.282828,1.68032,0.292929,1.6555,0.30303,1.62686,0.313131,1.59447,0.323232,1.55843,0.333333,1.51884,0.343434,1.47582,0.353535,1.4295,0.363636,1.38003,0.373737,1.32756,0.383838,1.27227,0.393939,1.21433,0.40404,1.15395,0.414141,1.09132,0.424242,1.02666,0.434343,0.960175,0.444444,0.892106,0.454545,0.822681,0.464646,0.752141,0.474747,0.680727,0.484848,0.608687,0.494949,0.536271,0.505051,0.463729,0.515152,0.391313,0.525253,0.319273,0.535354,0.247859,0.545455,0.177319,0.555556,0.107894,0.565657,0.0398252,0.575758,-0.0266554,0.585859,-0.0913205,0.59596,-0.15395,0.606061,-0.214333,0.616162,-0.272267,0.626263,-0.327558,0.636364,-0.380026,0.646465,-0.429499,0.656566,-0.47582,0.666667,-0.518841,0.676768,-0.558431,0.686869,-0.594471,0.69697,-0.626857,0.707071,-0.655498,0.717172,-0.68032,0.727273,-0.701263,0.737374,-0.718285,0.747475,-0.731357,0.757576,-0.740468,0.767677,-0.74562,0.777778,-0.746835,0.787879,-0.744148,0.79798,-0.73761,0.808081,-0.727288,0.818182,-0.713266,0.828283,-0.695639,0.838384,-0.674519,0.848485,-0.650033,0.858586,-0.622319,0.868687,-0.59153,0.878788,-0.55783,0.888889,-0.521396,0.89899,-0.482415,0.909091,-0.441085,0.919192,-0.397613,0.929293,-0.352214,0.939394,-0.305112,0.949495,-0.256538,0.959596,-0.206727,0.969697,-0.155921,0.979798,-0.104366,0.989899,-0.0523085,1,0
0,1,0.010101,1.05218,0.020202,1.10411,0.030303,1.15555,0.040404,1.20623,0.0505051,1.25592,0.0606061,1.30438,0.0707071,1.35136,0.0808081,1.39665,0.0909091,1.44001,0.10101,1.48124,0.111111,1.52012,0.121212,1.55646,0.131313,1.59007,0.141414,1.62078,0.151515,1.64842,0.161616,1.67284,0.171717,1.69389,0.181818,1.71146,0.191919,1.72544,0.20202,1.73572,0.212121,1.74222,0.222222,1.74488,0.232323,1.74365,0.242424,1.73849,0.252525,1.72938,0.262626,1.71631,0.272727,1.6993,0.282828,1.67838,0.292929,1.65359,0.30303,1.62498,0.313131,1.59264,0.323232,1.55666,0.333333,1.51713,0.343434,1.47417,0.353535,1.42792,0.363636,1.37853,0.373737,1.32615,0.383838,1.27095,0.393939,1.21311,0.40404,1.15283,0.414141,1.0903,0.424242,1.02575,0.434343,0.959381,0.444444,0.891428,0.454545,0.822123,0.464646,0.751704,0.474747,0.680414,0.484848,0.608499,0.494949,0.536208,0.505051,0.463792,0.515152,0.391501,0.525253,0.319586,0.535354,0.248296,0.545455,0.177877,0.555556,0.108572,0.565657,0.0406195,0.575758,-0.0257476,0.585859,-0.0903028,0.59596,-0.152827,0.606061,-0.213108,0.616162,-0.270946,0.626263,-0.326146,0.636364,-0.378529,0.646465,-0.427923,0.656566,-0.47417,0.666667,-0.517126,0.676768,-0.556656,0.686869,-0.592644,0.69697,-0.624984,0.707071,-0.653588,0.717172,-0.678381,0.727273,-0.699302,0.737374,-0.71631,0.747475,-0.729376,0.757576,-0.738489,0.767677,-0.743651,0.777778,-0.744884,0.787879,-0.742222,0.79798,-0.735718,0.808081,-0.725438,0.818182,-0.711463,0.828283,-0.693892,0.838384,-0.672836,0.848485,-0.648419,0.858586,-0.620781,0.868687,-0.590075,0.878788,-0.556463,0.888889,-0.520123,0.89899,-0.481241,0.909091,-0.440014,0.919192,-0.396649,0.929293,-0.351362,0.939394,-0.304376,0.949495,-0.25592,0.959596,-0.20623,0.969697,-0.155546,0.979798,-0.104115,0.989899,-0.0521829,1,0
